,signal,feeder,pump
13-05-2019-05:18:27,play,b'',
13-05-2019-05:18:34,,b'',
13-05-2019-05:18:39,,b'',
13-05-2019-05:18:44,,b'',
13-05-2019-05:18:49,play,b'',
13-05-2019-05:18:56,,b'',
13-05-2019-05:18:58,,b'2',2
13-05-2019-05:19:03,,b'2',
13-05-2019-05:19:04,,b'2',
13-05-2019-05:19:05,,b'2',
13-05-2019-05:19:06,,b'2',
13-05-2019-05:19:07,,b'2',
13-05-2019-05:19:08,,b'2',
13-05-2019-05:19:09,,b'2',
13-05-2019-05:19:10,,b'2',
13-05-2019-05:19:15,play,b'',
13-05-2019-05:19:22,,b'',
13-05-2019-05:19:24,,b'2',2
13-05-2019-05:19:25,,b'2',
13-05-2019-05:19:26,,b'2',
13-05-2019-05:19:27,,b'2',
13-05-2019-05:19:28,,b'2',
13-05-2019-05:19:29,,b'2',
13-05-2019-05:19:30,,b'2',
13-05-2019-05:19:31,,b'2',
13-05-2019-05:19:32,,b'2',
13-05-2019-05:19:33,,b'2',
13-05-2019-05:19:34,,b'2',
13-05-2019-05:19:35,,b'2',
13-05-2019-05:19:36,,b'2',
13-05-2019-05:19:37,,b'2',
13-05-2019-05:19:38,,b'2',
13-05-2019-05:19:39,,b'2',
13-05-2019-05:19:40,,b'2',
13-05-2019-05:19:41,,b'2',
13-05-2019-05:19:42,,b'2',
13-05-2019-05:19:43,,b'2',
13-05-2019-05:19:44,,b'2',
13-05-2019-05:19:45,,b'2',
13-05-2019-05:19:46,,b'2',
13-05-2019-05:19:47,,b'2',
13-05-2019-05:19:48,,b'2',
13-05-2019-05:19:49,,b'2',
13-05-2019-05:19:52,,b'2',
13-05-2019-05:19:57,play,b'',
13-05-2019-05:20:00,,b'2',2
13-05-2019-05:20:05,,b'',
13-05-2019-05:20:10,,b'',
13-05-2019-05:20:15,,b'',
13-05-2019-05:20:20,play,b'',
13-05-2019-05:20:27,,b'',
13-05-2019-05:20:32,,b'',
13-05-2019-05:20:37,,b'',
13-05-2019-05:20:42,play,b'',
13-05-2019-05:20:50,,b'',
13-05-2019-05:20:55,,b'',
13-05-2019-05:21:00,,b'',
13-05-2019-05:21:05,play,b'',
13-05-2019-05:21:12,,b'',
13-05-2019-05:21:17,,b'',
13-05-2019-05:21:22,,b'',
13-05-2019-05:21:27,play,b'',
13-05-2019-05:21:34,,b'',
13-05-2019-05:21:39,,b'',
13-05-2019-05:21:44,,b'',
13-05-2019-05:21:49,play,b'',
13-05-2019-05:21:57,,b'',
13-05-2019-05:22:02,,b'',
13-05-2019-05:22:07,,b'',
13-05-2019-05:22:12,play,b'',
13-05-2019-05:22:16,,b'1',1
13-05-2019-05:22:18,,b'1',
13-05-2019-05:22:19,,b'1',
13-05-2019-05:22:23,,b'2',
13-05-2019-05:22:24,,b'2',
13-05-2019-05:22:25,,b'2',
13-05-2019-05:22:26,,b'2',
13-05-2019-05:22:27,,b'2',
13-05-2019-05:22:28,,b'2',
13-05-2019-05:22:29,,b'2',
13-05-2019-05:22:30,,b'2',
13-05-2019-05:22:31,,b'2',
13-05-2019-05:22:33,,b'2',
13-05-2019-05:22:39,play,b'',
13-05-2019-05:22:41,,b'2',2
13-05-2019-05:22:42,,b'2',
13-05-2019-05:22:43,,b'2',
13-05-2019-05:22:44,,b'2',
13-05-2019-05:22:45,,b'2',
13-05-2019-05:22:46,,b'2',
13-05-2019-05:22:47,,b'2',
13-05-2019-05:22:48,,b'2',
13-05-2019-05:22:49,,b'2',
13-05-2019-05:22:50,,b'2',
13-05-2019-05:22:51,,b'2',
13-05-2019-05:22:56,,b'',
13-05-2019-05:23:01,,b'',
13-05-2019-05:23:02,play,,
13-05-2019-05:23:09,,b'',
13-05-2019-05:23:11,,b'2',2
13-05-2019-05:23:12,,b'2',
13-05-2019-05:23:13,,b'2',
13-05-2019-05:23:14,,b'2',
13-05-2019-05:23:15,,b'2',
13-05-2019-05:23:16,,b'2',
13-05-2019-05:23:17,,b'2',
13-05-2019-05:23:18,,b'2',
13-05-2019-05:23:19,,b'2',
13-05-2019-05:23:20,,b'2',
13-05-2019-05:23:21,,b'2',
13-05-2019-05:23:22,,b'2',
13-05-2019-05:23:23,,b'2',
13-05-2019-05:23:24,,b'2',
13-05-2019-05:23:25,,b'2',
13-05-2019-05:23:26,,b'2',
13-05-2019-05:23:27,,b'2',
13-05-2019-05:23:28,,b'2',
13-05-2019-05:23:29,,b'2',
13-05-2019-05:23:30,,b'2',
13-05-2019-05:23:31,,b'2',
13-05-2019-05:23:32,,b'2',
13-05-2019-05:23:33,,b'2',
13-05-2019-05:23:34,,b'2',
13-05-2019-05:23:35,,b'2',
13-05-2019-05:23:36,,b'2',
13-05-2019-05:23:37,,b'2',
13-05-2019-05:23:38,,b'2',
13-05-2019-05:23:39,,b'2',
13-05-2019-05:23:40,,b'2',
13-05-2019-05:23:41,,b'2',
13-05-2019-05:23:42,,b'2',
13-05-2019-05:23:43,,b'2',
13-05-2019-05:23:44,,b'2',
13-05-2019-05:23:45,,b'2',
13-05-2019-05:23:46,,b'2',
13-05-2019-05:23:47,,b'2',
13-05-2019-05:23:49,,b'2',
13-05-2019-05:23:50,,b'2',
13-05-2019-05:23:55,play,b'',
13-05-2019-05:24:02,,b'',
13-05-2019-05:24:07,,b'',
13-05-2019-05:24:12,,b'',
13-05-2019-05:24:17,play,b'',
13-05-2019-05:24:24,,b'',
13-05-2019-05:24:29,,b'',
13-05-2019-05:24:34,,b'',
13-05-2019-05:24:39,play,b'',
13-05-2019-05:24:46,,b'',
13-05-2019-05:24:52,,b'',
13-05-2019-05:24:57,,b'',
13-05-2019-05:25:02,play,b'',
13-05-2019-05:25:09,,b'',
13-05-2019-05:25:14,,b'',
13-05-2019-05:25:17,,b'1',1
13-05-2019-05:25:22,,b'',
13-05-2019-05:25:27,play,b'',
13-05-2019-05:25:29,,b'2',2
13-05-2019-05:25:30,,b'2',
13-05-2019-05:25:35,,b'',
13-05-2019-05:25:40,,b'',
13-05-2019-05:25:45,,b'',
13-05-2019-05:25:50,play,b'',
13-05-2019-05:25:57,,b'',
13-05-2019-05:26:02,,b'',
13-05-2019-05:26:05,,b'2',2
13-05-2019-05:26:06,,b'2',
13-05-2019-05:26:11,,b'',
13-05-2019-05:26:16,play,b'',
13-05-2019-05:26:23,,b'',
13-05-2019-05:26:29,,b'',
13-05-2019-05:26:34,,b'',
13-05-2019-05:26:39,play,b'',
13-05-2019-05:26:46,,b'',
13-05-2019-05:26:51,,b'',
13-05-2019-05:26:56,,b'',
13-05-2019-05:27:01,play,b'',
13-05-2019-05:27:08,,b'',
13-05-2019-05:27:13,,b'',
13-05-2019-05:27:18,,b'',
13-05-2019-05:27:23,play,b'',
13-05-2019-05:27:31,,b'',
13-05-2019-05:27:36,,b'',
13-05-2019-05:27:41,,b'',
13-05-2019-05:27:46,play,b'',
13-05-2019-05:27:53,,b'',
13-05-2019-05:27:58,,b'',
13-05-2019-05:28:03,,b'',
13-05-2019-05:28:08,play,b'',
13-05-2019-05:28:15,,b'',
13-05-2019-05:28:20,,b'',
13-05-2019-05:28:25,,b'',
13-05-2019-05:28:30,play,b'',
13-05-2019-05:28:38,,b'',
13-05-2019-05:28:43,,b'',
13-05-2019-05:28:48,,b'',
13-05-2019-05:28:53,play,b'',
13-05-2019-05:29:00,,b'',
13-05-2019-05:29:05,,b'',
13-05-2019-05:29:10,,b'',
13-05-2019-05:29:15,play,b'',
13-05-2019-05:29:22,,b'',
13-05-2019-05:29:27,,b'',
13-05-2019-05:29:32,,b'',
13-05-2019-05:29:37,,b'',
13-05-2019-05:29:38,play,,
13-05-2019-05:29:45,,b'',
13-05-2019-05:29:50,,b'',
13-05-2019-05:29:55,,b'',
13-05-2019-05:30:00,play,b'',
13-05-2019-05:30:07,,b'',
13-05-2019-05:30:12,,b'',
13-05-2019-05:30:17,,b'',
13-05-2019-05:30:22,play,b'',
13-05-2019-05:30:29,,b'',
13-05-2019-05:30:34,,b'',
13-05-2019-05:30:39,,b'',
13-05-2019-05:30:44,,b'',
13-05-2019-05:30:45,play,,
13-05-2019-05:30:52,,b'',
13-05-2019-05:30:57,,b'',
13-05-2019-05:31:02,,b'',
13-05-2019-05:31:06,,b'2',
13-05-2019-05:31:07,,b'2',2
13-05-2019-05:31:08,,b'2',
13-05-2019-05:31:09,,b'2',
13-05-2019-05:31:10,,b'2',
13-05-2019-05:31:15,play,b'',
13-05-2019-05:31:22,,b'',
13-05-2019-05:31:27,,b'',
13-05-2019-05:31:32,,b'',
13-05-2019-05:31:37,play,b'',
13-05-2019-05:31:44,,b'',
13-05-2019-05:31:49,,b'',
13-05-2019-05:31:53,,b'2',2
13-05-2019-05:31:54,,b'2',
13-05-2019-05:31:55,,b'2',
13-05-2019-05:31:56,,b'2',
13-05-2019-05:32:01,play,b'',
13-05-2019-05:32:08,,b'',
13-05-2019-05:32:13,,b'',
13-05-2019-05:32:18,,b'',
13-05-2019-05:32:20,,b'2',2
13-05-2019-05:32:21,,b'2',
13-05-2019-05:32:22,,b'2',
13-05-2019-05:32:23,,b'2',
13-05-2019-05:32:24,,b'2',
13-05-2019-05:32:25,,b'2',
13-05-2019-05:32:26,,b'2',
13-05-2019-05:32:27,,b'2',
13-05-2019-05:32:28,,b'2',
13-05-2019-05:32:29,,b'2',
13-05-2019-05:32:34,play,b'',
13-05-2019-05:32:40,,b'2',2
13-05-2019-05:32:41,,b'2',
13-05-2019-05:32:42,,b'2',
13-05-2019-05:32:43,,b'2',
13-05-2019-05:32:44,,b'2',
13-05-2019-05:32:45,,b'2',
13-05-2019-05:32:50,,b'',
13-05-2019-05:32:55,,b'',
13-05-2019-05:32:57,,b'2',
13-05-2019-05:32:58,,b'2',
13-05-2019-05:32:59,,b'2',
13-05-2019-05:33:00,,b'2',
13-05-2019-05:33:01,,b'2',
13-05-2019-05:33:02,,b'2',
13-05-2019-05:33:03,,b'2',
13-05-2019-05:33:04,,b'2',
13-05-2019-05:33:05,,b'2',
13-05-2019-05:33:06,,b'2',
13-05-2019-05:33:07,,b'2',
13-05-2019-05:33:08,,b'2',
13-05-2019-05:33:09,,b'2',
13-05-2019-05:33:10,,b'2',
13-05-2019-05:33:11,,b'2',
13-05-2019-05:33:12,,b'2',
13-05-2019-05:33:13,,b'2',
13-05-2019-05:33:14,,b'2',
13-05-2019-05:33:15,,b'2',
13-05-2019-05:33:16,,b'2',
13-05-2019-05:33:17,,b'2',
13-05-2019-05:33:18,,b'2',
13-05-2019-05:33:19,,b'2',
13-05-2019-05:33:20,,b'2',
13-05-2019-05:33:21,,b'2',
13-05-2019-05:33:22,,b'2',
13-05-2019-05:33:23,,b'2',
13-05-2019-05:33:24,,b'2',
13-05-2019-05:33:28,,b'2',
13-05-2019-05:33:29,,b'2',
13-05-2019-05:33:34,play,b'',
13-05-2019-05:33:40,,b'2',2
13-05-2019-05:33:41,,b'2',
13-05-2019-05:33:42,,b'2',
13-05-2019-05:33:43,,b'2',
13-05-2019-05:33:44,,b'2',
13-05-2019-05:33:45,,b'2',
13-05-2019-05:33:46,,b'2',
13-05-2019-05:33:47,,b'2',
13-05-2019-05:33:52,,b'',
13-05-2019-05:33:53,,b'2',
13-05-2019-05:33:54,,b'2',
13-05-2019-05:33:55,,b'2',
13-05-2019-05:33:58,,b'2',
13-05-2019-05:34:03,play,b'',
13-05-2019-05:34:06,,b'2',2
13-05-2019-05:34:07,,b'2',
13-05-2019-05:34:08,,b'2',
13-05-2019-05:34:10,,b'2',
13-05-2019-05:34:11,,b'2',
13-05-2019-05:34:12,,b'2',
13-05-2019-05:34:17,,b'',
13-05-2019-05:34:18,,b'2',
13-05-2019-05:34:19,,b'2',
13-05-2019-05:34:20,,b'2',
13-05-2019-05:34:21,,b'2',
13-05-2019-05:34:22,,b'2',
13-05-2019-05:34:23,,b'2',
13-05-2019-05:34:24,,b'2',
13-05-2019-05:34:29,,b'2',
13-05-2019-05:34:30,,b'2',
13-05-2019-05:34:31,,b'2',
13-05-2019-05:34:36,play,b'',
13-05-2019-05:34:43,,b'',
13-05-2019-05:34:48,,b'',
13-05-2019-05:34:53,,b'',
13-05-2019-05:34:55,,b'2',2
13-05-2019-05:34:56,,b'2',
13-05-2019-05:34:57,,b'2',
13-05-2019-05:34:58,,b'2',
13-05-2019-05:34:59,,b'2',
13-05-2019-05:35:00,,b'2',
13-05-2019-05:35:01,,b'2',
13-05-2019-05:35:02,,b'2',
13-05-2019-05:35:03,,b'2',
13-05-2019-05:35:08,play,b'',
13-05-2019-05:35:15,,b'',
13-05-2019-05:35:20,,b'',
13-05-2019-05:35:25,,b'',
13-05-2019-05:35:30,play,b'',
13-05-2019-05:35:33,,b'2',2
13-05-2019-05:35:34,,b'2',
13-05-2019-05:35:35,,b'2',
13-05-2019-05:35:40,,b'',
13-05-2019-05:35:45,,b'',
13-05-2019-05:35:50,,b'',
13-05-2019-05:35:55,play,b'',
13-05-2019-05:36:03,,b'',
13-05-2019-05:36:08,,b'',
13-05-2019-05:36:12,,b'2',2
13-05-2019-05:36:13,,b'2',
13-05-2019-05:36:14,,b'2',
13-05-2019-05:36:15,,b'2',
13-05-2019-05:36:16,,b'2',
13-05-2019-05:36:17,,b'2',
13-05-2019-05:36:18,,b'2',
13-05-2019-05:36:19,,b'2',
13-05-2019-05:36:20,,b'2',
13-05-2019-05:36:21,,b'2',
13-05-2019-05:36:22,,b'2',
13-05-2019-05:36:23,,b'2',
13-05-2019-05:36:24,,b'2',
13-05-2019-05:36:25,,b'2',
13-05-2019-05:36:26,,b'2',
13-05-2019-05:36:27,,b'2',
13-05-2019-05:36:28,,b'2',
13-05-2019-05:36:29,,b'2',
13-05-2019-05:36:30,,b'2',
13-05-2019-05:36:31,,b'2',
13-05-2019-05:36:32,,b'2',
13-05-2019-05:36:33,,b'2',
13-05-2019-05:36:34,,b'2',
13-05-2019-05:36:35,,b'2',
13-05-2019-05:36:36,,b'2',
13-05-2019-05:36:37,,b'2',
13-05-2019-05:36:38,,b'2',
13-05-2019-05:36:39,,b'2',
13-05-2019-05:36:40,,b'2',
13-05-2019-05:36:41,,b'2',
13-05-2019-05:36:42,,b'2',
13-05-2019-05:36:43,,b'2',
13-05-2019-05:36:44,,b'2',
13-05-2019-05:36:45,,b'2',
13-05-2019-05:36:46,,b'2',
13-05-2019-05:36:47,,b'2',
13-05-2019-05:36:48,,b'2',
13-05-2019-05:36:49,,b'2',
13-05-2019-05:36:50,,b'2',
13-05-2019-05:36:51,,b'2',
13-05-2019-05:36:52,,b'2',
13-05-2019-05:36:53,,b'2',
13-05-2019-05:36:54,,b'2',
13-05-2019-05:36:55,,b'2',
13-05-2019-05:36:56,,b'2',
13-05-2019-05:36:57,,b'2',
13-05-2019-05:36:58,,b'2',
13-05-2019-05:36:59,,b'2',
13-05-2019-05:37:00,,b'2',
13-05-2019-05:37:01,,b'2',
13-05-2019-05:37:02,,b'2',
13-05-2019-05:37:03,,b'2',
13-05-2019-05:37:04,,b'2',
13-05-2019-05:37:05,,b'2',
13-05-2019-05:37:10,play,b'',
13-05-2019-05:37:17,,b'',
13-05-2019-05:37:22,,b'',
13-05-2019-05:37:27,,b'',
13-05-2019-05:37:32,play,b'',
13-05-2019-05:37:39,,b'',
13-05-2019-05:37:45,,b'',
13-05-2019-05:37:50,,b'',
13-05-2019-05:37:55,play,b'',
13-05-2019-05:38:02,,b'',
13-05-2019-05:38:07,,b'',
13-05-2019-05:38:12,,b'',
13-05-2019-05:38:17,play,b'',
13-05-2019-05:38:24,,b'',
13-05-2019-05:38:29,,b'',
13-05-2019-05:38:34,,b'',
13-05-2019-05:38:39,play,b'',
13-05-2019-05:38:44,,b'2',2
13-05-2019-05:38:45,,b'2',
13-05-2019-05:38:46,,b'2',
13-05-2019-05:38:47,,b'2',
13-05-2019-05:38:48,,b'2',
13-05-2019-05:38:54,,b'',
13-05-2019-05:38:59,,b'',
13-05-2019-05:39:04,play,b'',
13-05-2019-05:39:11,,b'',
13-05-2019-05:39:16,,b'',
13-05-2019-05:39:21,,b'',
13-05-2019-05:39:26,play,b'',
13-05-2019-05:39:28,,b'2',2
13-05-2019-05:39:32,,b'2',
13-05-2019-05:39:37,,b'',
13-05-2019-05:39:42,,b'',
13-05-2019-05:39:47,,b'',
13-05-2019-05:39:52,play,b'',
13-05-2019-05:39:57,,b'1',1
13-05-2019-05:39:58,,b'1',
13-05-2019-05:39:59,,b'1',
13-05-2019-05:40:00,,b'1',
13-05-2019-05:40:01,,b'1',
13-05-2019-05:40:02,,b'1',
13-05-2019-05:40:03,,b'1',
13-05-2019-05:40:04,,b'1',
13-05-2019-05:40:05,,b'1',
13-05-2019-05:40:06,,b'1',
13-05-2019-05:40:07,,b'1',
13-05-2019-05:40:08,,b'1',
13-05-2019-05:40:09,,b'1',
13-05-2019-05:40:10,,b'1',
13-05-2019-05:40:11,,b'1',
13-05-2019-05:40:12,,b'1',
13-05-2019-05:40:13,,b'1',
13-05-2019-05:40:14,,b'1',
13-05-2019-05:40:15,,b'1',
13-05-2019-05:40:16,,b'1',
13-05-2019-05:40:17,,b'1',
13-05-2019-05:40:18,,b'1',
13-05-2019-05:40:19,,b'1',
13-05-2019-05:40:20,,b'1',
13-05-2019-05:40:21,,b'1',
13-05-2019-05:40:22,,b'1',
13-05-2019-05:40:23,,b'1',
13-05-2019-05:40:24,,b'1',
13-05-2019-05:40:25,,b'1',
13-05-2019-05:40:26,,b'1',
13-05-2019-05:40:27,,b'1',
13-05-2019-05:40:28,,b'1',
13-05-2019-05:40:29,,b'1',
13-05-2019-05:40:30,,b'1',
13-05-2019-05:40:31,,b'1',
13-05-2019-05:40:32,,b'1',
13-05-2019-05:40:33,,b'1',
13-05-2019-05:40:34,,b'1',
13-05-2019-05:40:35,,b'1',
13-05-2019-05:40:36,,b'1',
13-05-2019-05:40:37,,b'1',
13-05-2019-05:40:38,,b'1',
13-05-2019-05:40:39,,b'1',
13-05-2019-05:40:40,,b'1',
13-05-2019-05:40:41,,b'1',
13-05-2019-05:40:42,,b'1',
13-05-2019-05:40:47,play,b'',
13-05-2019-05:40:54,,b'',
13-05-2019-05:41:00,,b'',
13-05-2019-05:41:05,,b'',
13-05-2019-05:41:10,play,b'',
13-05-2019-05:41:17,,b'',
13-05-2019-05:41:22,,b'',
13-05-2019-05:41:27,,b'',
13-05-2019-05:41:32,play,b'',
13-05-2019-05:41:39,,b'',
13-05-2019-05:41:44,,b'',
13-05-2019-05:41:49,,b'',
13-05-2019-05:41:54,play,b'',
13-05-2019-05:42:01,,b'',
13-05-2019-05:42:07,,b'',
13-05-2019-05:42:12,,b'',
13-05-2019-05:42:17,play,b'',
13-05-2019-05:42:24,,b'',
13-05-2019-05:42:29,,b'',
13-05-2019-05:42:34,,b'',
13-05-2019-05:42:39,play,b'',
13-05-2019-05:42:46,,b'',
13-05-2019-05:42:51,,b'',
13-05-2019-05:42:56,,b'',
13-05-2019-05:43:01,play,b'',
13-05-2019-05:43:09,,b'',
13-05-2019-05:43:14,,b'',
13-05-2019-05:43:19,,b'',
13-05-2019-05:43:24,play,b'',
13-05-2019-05:43:31,,b'',
13-05-2019-05:43:36,,b'',
13-05-2019-05:43:41,,b'',
13-05-2019-05:43:46,play,b'',
13-05-2019-05:43:53,,b'',
13-05-2019-05:43:58,,b'',
13-05-2019-05:44:03,,b'',
13-05-2019-05:44:08,play,b'',
13-05-2019-05:44:16,,b'',
13-05-2019-05:44:21,,b'',
13-05-2019-05:44:26,,b'',
13-05-2019-05:44:31,play,b'',
13-05-2019-05:44:38,,b'',
13-05-2019-05:44:43,,b'',
13-05-2019-05:44:48,,b'',
13-05-2019-05:44:53,play,b'',
13-05-2019-05:45:00,,b'',
13-05-2019-05:45:05,,b'',
13-05-2019-05:45:10,,b'',
13-05-2019-05:45:15,,b'',
13-05-2019-05:45:16,play,,
13-05-2019-05:45:23,,b'',
13-05-2019-05:45:28,,b'',
13-05-2019-05:45:33,,b'',
13-05-2019-05:45:38,play,b'',
13-05-2019-05:45:45,,b'',
13-05-2019-05:45:50,,b'',
13-05-2019-05:45:55,,b'',
13-05-2019-05:46:00,play,b'',
13-05-2019-05:46:07,,b'',
13-05-2019-05:46:12,,b'',
13-05-2019-05:46:17,,b'',
13-05-2019-05:46:23,play,b'',
13-05-2019-05:46:30,,b'',
13-05-2019-05:46:35,,b'',
13-05-2019-05:46:40,,b'',
13-05-2019-05:46:45,play,b'',
13-05-2019-05:46:52,,b'',
13-05-2019-05:46:57,,b'',
13-05-2019-05:47:02,,b'',
13-05-2019-05:47:07,play,b'',
13-05-2019-05:47:14,,b'',
13-05-2019-05:47:19,,b'',
13-05-2019-05:47:24,,b'',
13-05-2019-05:47:30,play,b'',
13-05-2019-05:47:37,,b'',
13-05-2019-05:47:42,,b'',
13-05-2019-05:47:47,,b'',
13-05-2019-05:47:52,play,b'',
13-05-2019-05:47:59,,b'',
13-05-2019-05:48:04,,b'',
13-05-2019-05:48:09,,b'',
13-05-2019-05:48:14,play,b'',
13-05-2019-05:48:21,,b'',
13-05-2019-05:48:26,,b'',
13-05-2019-05:48:28,,b'2',2
13-05-2019-05:48:30,,b'2',
13-05-2019-05:48:31,,b'2',
13-05-2019-05:48:32,,b'2',
13-05-2019-05:48:33,,b'2',
13-05-2019-05:48:38,play,b'',
13-05-2019-05:48:44,,b'2',2
13-05-2019-05:48:45,,b'2',
13-05-2019-05:48:46,,b'2',
13-05-2019-05:48:47,,b'2',
13-05-2019-05:48:52,,b'',
13-05-2019-05:48:57,,b'',
13-05-2019-05:49:02,play,b'',
13-05-2019-05:49:09,,b'',
13-05-2019-05:49:14,,b'',
13-05-2019-05:49:19,,b'',
13-05-2019-05:49:24,play,b'',
13-05-2019-05:49:27,,b'1',1
13-05-2019-05:49:28,,b'1',
13-05-2019-05:49:29,,b'1',
13-05-2019-05:49:30,,b'1',
13-05-2019-05:49:31,,b'1',
13-05-2019-05:49:32,,b'1',
13-05-2019-05:49:33,,b'1',
13-05-2019-05:49:38,,b'',
13-05-2019-05:49:43,,b'',
13-05-2019-05:49:48,play,b'',
13-05-2019-05:49:55,,b'',
13-05-2019-05:49:59,,b'2',2
13-05-2019-05:50:02,,b'2',
13-05-2019-05:50:03,,b'2',
13-05-2019-05:50:04,,b'2',
13-05-2019-05:50:09,,b'',
13-05-2019-05:50:14,play,b'',
13-05-2019-05:50:22,,b'2',2
13-05-2019-05:50:27,,b'',
13-05-2019-05:50:32,,b'',
13-05-2019-05:50:37,play,b'',
13-05-2019-05:50:44,,b'',
13-05-2019-05:50:49,,b'',
13-05-2019-05:50:54,,b'',
13-05-2019-05:50:59,play,b'',
13-05-2019-05:51:02,,b'2',2
13-05-2019-05:51:03,,b'2',
13-05-2019-05:51:04,,b'2',
13-05-2019-05:51:09,,b'',
13-05-2019-05:51:14,,b'',
13-05-2019-05:51:20,,b'',
13-05-2019-05:51:25,play,b'',
13-05-2019-05:51:27,,b'2',2
13-05-2019-05:51:29,,b'2',
13-05-2019-05:51:30,,b'2',
13-05-2019-05:51:31,,b'2',
13-05-2019-05:51:32,,b'2',
13-05-2019-05:51:33,,b'2',
13-05-2019-05:51:34,,b'2',
13-05-2019-05:51:35,,b'2',
13-05-2019-05:51:36,,b'2',
13-05-2019-05:51:37,,b'2',
13-05-2019-05:51:38,,b'2',
13-05-2019-05:51:39,,b'2',
13-05-2019-05:51:40,,b'2',
13-05-2019-05:51:41,,b'2',
13-05-2019-05:51:42,,b'2',
13-05-2019-05:51:43,,b'2',
13-05-2019-05:51:44,,b'2',
13-05-2019-05:51:45,,b'2',
13-05-2019-05:51:46,,b'2',
13-05-2019-05:51:47,,b'2',
13-05-2019-05:51:48,,b'2',
13-05-2019-05:51:49,,b'2',
13-05-2019-05:51:50,,b'2',
13-05-2019-05:51:51,,b'2',
13-05-2019-05:51:52,,b'2',
13-05-2019-05:51:53,,b'2',
13-05-2019-05:51:54,,b'2',
13-05-2019-05:51:59,play,b'',
13-05-2019-05:52:07,,b'',
13-05-2019-05:52:12,,b'',
13-05-2019-05:52:17,,b'',
13-05-2019-05:52:22,play,b'',
13-05-2019-05:52:29,,b'',
13-05-2019-05:52:34,,b'',
13-05-2019-05:52:36,,b'2',2
13-05-2019-05:52:37,,b'2',
13-05-2019-05:52:38,,b'2',
13-05-2019-05:52:39,,b'2',
13-05-2019-05:52:40,,b'2',
13-05-2019-05:52:41,,b'2',
13-05-2019-05:52:42,,b'2',
13-05-2019-05:52:43,,b'2',
13-05-2019-05:52:44,,b'2',
13-05-2019-05:52:45,,b'2',
13-05-2019-05:52:46,,b'2',
13-05-2019-05:52:47,,b'2',
13-05-2019-05:52:48,,b'2',
13-05-2019-05:52:49,,b'2',
13-05-2019-05:52:50,,b'2',
13-05-2019-05:52:51,,b'2',
13-05-2019-05:52:52,,b'2',
13-05-2019-05:52:53,,b'2',
13-05-2019-05:52:54,,b'2',
13-05-2019-05:52:55,,b'2',
13-05-2019-05:52:56,,b'2',
13-05-2019-05:52:57,,b'2',
13-05-2019-05:52:58,,b'2',
13-05-2019-05:52:59,,b'2',
13-05-2019-05:53:00,,b'2',
13-05-2019-05:53:01,,b'2',
13-05-2019-05:53:02,,b'2',
13-05-2019-05:53:03,,b'2',
13-05-2019-05:53:04,,b'2',
13-05-2019-05:53:05,,b'2',
13-05-2019-05:53:06,,b'2',
13-05-2019-05:53:07,,b'2',
13-05-2019-05:53:11,,b'2',
13-05-2019-05:53:12,,b'2',
13-05-2019-05:53:13,,b'2',
13-05-2019-05:53:14,,b'2',
13-05-2019-05:53:15,,b'2',
13-05-2019-05:53:16,,b'2',
13-05-2019-05:53:17,,b'2',
13-05-2019-05:53:18,,b'2',
13-05-2019-05:53:19,,b'2',
13-05-2019-05:53:24,play,b'',
13-05-2019-05:53:31,,b'',
13-05-2019-05:53:36,,b'',
13-05-2019-05:53:41,,b'',
13-05-2019-05:53:46,play,b'',
13-05-2019-05:53:53,,b'',
13-05-2019-05:53:58,,b'',
13-05-2019-05:54:03,,b'2',2
13-05-2019-05:54:04,,b'2',
13-05-2019-05:54:05,,b'2',
13-05-2019-05:54:06,,b'2',
13-05-2019-05:54:07,,b'2',
13-05-2019-05:54:08,,b'2',
13-05-2019-05:54:09,,b'2',
13-05-2019-05:54:10,,b'2',
13-05-2019-05:54:11,,b'2',
13-05-2019-05:54:12,,b'2',
13-05-2019-05:54:13,,b'2',
13-05-2019-05:54:14,,b'2',
13-05-2019-05:54:15,,b'2',
13-05-2019-05:54:16,,b'2',
13-05-2019-05:54:17,,b'2',
13-05-2019-05:54:18,,b'2',
13-05-2019-05:54:20,,b'2',
13-05-2019-05:54:21,,b'2',
13-05-2019-05:54:22,,b'2',
13-05-2019-05:54:23,,b'2',
13-05-2019-05:54:24,,b'2',
13-05-2019-05:54:25,,b'2',
13-05-2019-05:54:26,,b'2',
13-05-2019-05:54:31,play,b'',
13-05-2019-05:54:39,,b'',
13-05-2019-05:54:44,,b'',
13-05-2019-05:54:49,,b'1',1
13-05-2019-05:54:50,,b'1',
13-05-2019-05:54:51,,b'1',
13-05-2019-05:54:52,,b'1',
13-05-2019-05:54:53,,b'1',
13-05-2019-05:54:54,,b'1',
13-05-2019-05:54:55,,b'1',
13-05-2019-05:54:56,,b'1',
13-05-2019-05:54:57,,b'1',
13-05-2019-05:54:58,,b'1',
13-05-2019-05:54:59,,b'1',
13-05-2019-05:55:00,,b'1',
13-05-2019-05:55:01,,b'1',
13-05-2019-05:55:02,,b'1',
13-05-2019-05:55:03,,b'1',
13-05-2019-05:55:04,,b'1',
13-05-2019-05:55:05,,b'1',
13-05-2019-05:55:06,,b'1',
13-05-2019-05:55:07,,b'1',
13-05-2019-05:55:08,,b'1',
13-05-2019-05:55:09,,b'1',
