,signal,feeder,pump
12-05-2019-21:54:48,,b'1',
12-05-2019-21:54:49,,b'1',
12-05-2019-21:54:50,,b'1',
12-05-2019-21:54:51,,b'1',
12-05-2019-21:54:52,,b'1',
12-05-2019-21:54:53,,b'1',
12-05-2019-21:54:54,,b'1',
12-05-2019-21:54:55,,b'1',
12-05-2019-21:54:56,,b'1',
12-05-2019-21:54:59,,b'1',
12-05-2019-21:55:00,,b'1',
12-05-2019-21:55:01,,b'1',
12-05-2019-21:55:02,,b'1',
12-05-2019-21:55:04,,b'1',
12-05-2019-21:55:05,,b'1',
12-05-2019-21:55:07,,b'1',
12-05-2019-21:55:08,,b'1',
12-05-2019-21:55:09,,b'1',
12-05-2019-21:55:10,,b'1',
12-05-2019-21:55:11,,b'1',
12-05-2019-21:55:12,,b'1',
12-05-2019-21:55:13,,b'1',
12-05-2019-21:55:14,,b'1',
12-05-2019-21:55:15,,b'1',
12-05-2019-21:55:16,,b'1',
12-05-2019-21:55:17,,b'1',
12-05-2019-21:55:18,,b'1',
12-05-2019-21:55:23,play,b'',
12-05-2019-21:55:30,,b'',
12-05-2019-21:55:35,,b'',
12-05-2019-21:55:40,,b'',
12-05-2019-21:55:41,,b'2',2
12-05-2019-21:55:45,,b'2',
12-05-2019-21:55:46,,b'2',
12-05-2019-21:55:47,,b'2',
12-05-2019-21:55:52,,b'2',
12-05-2019-21:55:53,,b'2',
12-05-2019-21:55:54,,b'2',
12-05-2019-21:55:55,,b'2',
12-05-2019-21:55:56,,b'2',
12-05-2019-21:56:01,play,b'',
12-05-2019-21:56:08,,b'',
12-05-2019-21:56:10,,b'2',2
12-05-2019-21:56:11,,b'2',
12-05-2019-21:56:12,,b'2',
12-05-2019-21:56:13,,b'2',
12-05-2019-21:56:14,,b'2',
12-05-2019-21:56:15,,b'2',
12-05-2019-21:56:16,,b'2',
12-05-2019-21:56:21,,b'',
12-05-2019-21:56:26,play,b'',
12-05-2019-21:56:33,,b'',
12-05-2019-21:56:38,,b'',
12-05-2019-21:56:43,,b'',
12-05-2019-21:56:48,play,b'',
12-05-2019-21:56:55,,b'',
12-05-2019-21:56:59,,b'1',1
12-05-2019-21:57:00,,b'1',
12-05-2019-21:57:01,,b'1',
12-05-2019-21:57:06,,b'',
12-05-2019-21:57:11,play,b'',
12-05-2019-21:57:13,,b'1',1
12-05-2019-21:57:14,,b'1',
12-05-2019-21:57:15,,b'1',
12-05-2019-21:57:20,,b'',
12-05-2019-21:57:25,,b'',
12-05-2019-21:57:30,,b'',
12-05-2019-21:57:35,play,b'',
12-05-2019-21:57:37,,b'2',2
12-05-2019-21:57:42,,b'',
12-05-2019-21:57:47,,b'',
12-05-2019-21:57:52,,b'',
12-05-2019-21:57:57,play,b'',
12-05-2019-21:58:04,,b'',
12-05-2019-21:58:07,,b'2',2
12-05-2019-21:58:11,,b'2',
12-05-2019-21:58:12,,b'2',
12-05-2019-21:58:14,,b'2',
12-05-2019-21:58:15,,b'2',
12-05-2019-21:58:16,,b'2',
12-05-2019-21:58:17,,b'2',
12-05-2019-21:58:18,,b'2',
12-05-2019-21:58:19,,b'2',
12-05-2019-21:58:20,,b'2',
12-05-2019-21:58:21,,b'2',
12-05-2019-21:58:22,,b'2',
12-05-2019-21:58:23,,b'2',
12-05-2019-21:58:24,,b'2',
12-05-2019-21:58:25,,b'2',
12-05-2019-21:58:26,,b'2',
12-05-2019-21:58:27,,b'2',
12-05-2019-21:58:30,,b'2',
12-05-2019-21:58:35,play,b'',
12-05-2019-21:58:42,,b'',
12-05-2019-21:58:47,,b'',
12-05-2019-21:58:52,,b'',
12-05-2019-21:58:57,play,b'',
12-05-2019-21:59:04,,b'',
12-05-2019-21:59:09,,b'',
12-05-2019-21:59:10,,b'2',2
12-05-2019-21:59:11,,b'2',
12-05-2019-21:59:14,,b'2',
12-05-2019-21:59:19,,b'',
12-05-2019-21:59:24,play,b'',
12-05-2019-21:59:31,,b'',
12-05-2019-21:59:36,,b'',
12-05-2019-21:59:41,,b'',
12-05-2019-21:59:46,play,b'',
12-05-2019-21:59:53,,b'',
12-05-2019-21:59:58,,b'',
12-05-2019-22:00:03,,b'',
12-05-2019-22:00:08,play,b'',
12-05-2019-22:00:15,,b'',
12-05-2019-22:00:20,,b'',
12-05-2019-22:00:25,,b'',
12-05-2019-22:00:30,play,b'',
12-05-2019-22:00:37,,b'',
12-05-2019-22:00:42,,b'',
12-05-2019-22:00:47,,b'',
12-05-2019-22:00:52,play,b'',
12-05-2019-22:00:59,,b'',
12-05-2019-22:01:04,,b'',
12-05-2019-22:01:09,,b'',
12-05-2019-22:01:12,,b'1',1
12-05-2019-22:01:17,play,b'',
12-05-2019-22:01:23,,b'1',1
12-05-2019-22:01:24,,b'1',
12-05-2019-22:01:25,,b'1',
12-05-2019-22:01:26,,b'1',
12-05-2019-22:01:27,,b'1',
12-05-2019-22:01:28,,b'1',
12-05-2019-22:01:33,,b'',
12-05-2019-22:01:38,,b'',
12-05-2019-22:01:43,play,b'',
12-05-2019-22:01:50,,b'',
12-05-2019-22:01:53,,b'1',1
12-05-2019-22:01:54,,b'1',
12-05-2019-22:01:55,,b'1',
12-05-2019-22:01:56,,b'1',
12-05-2019-22:01:57,,b'1',
12-05-2019-22:01:58,,b'1',
12-05-2019-22:01:59,,b'1',
12-05-2019-22:02:00,,b'1',
12-05-2019-22:02:01,,b'1',
12-05-2019-22:02:02,,b'1',
12-05-2019-22:02:03,,b'1',
12-05-2019-22:02:08,play,b'',
12-05-2019-22:02:15,,b'',
12-05-2019-22:02:17,,b'1',1
12-05-2019-22:02:18,,b'1',
12-05-2019-22:02:19,,b'1',
12-05-2019-22:02:20,,b'1',
12-05-2019-22:02:21,,b'1',
12-05-2019-22:02:22,,b'1',
12-05-2019-22:02:23,,b'1',
12-05-2019-22:02:24,,b'1',
12-05-2019-22:02:25,,b'1',
12-05-2019-22:02:26,,b'1',
12-05-2019-22:02:27,,b'1',
12-05-2019-22:02:28,,b'1',
12-05-2019-22:02:33,play,b'',
12-05-2019-22:02:40,,b'',
12-05-2019-22:02:45,,b'',
12-05-2019-22:02:50,,b'',
12-05-2019-22:02:55,play,b'',
12-05-2019-22:03:02,,b'',
12-05-2019-22:03:07,,b'',
12-05-2019-22:03:12,,b'',
12-05-2019-22:03:17,play,b'',
12-05-2019-22:03:24,,b'',
12-05-2019-22:03:30,,b'',
12-05-2019-22:03:35,,b'',
12-05-2019-22:03:40,play,b'',
12-05-2019-22:03:47,,b'',
12-05-2019-22:03:52,,b'',
12-05-2019-22:03:57,,b'',
12-05-2019-22:04:02,play,b'',
12-05-2019-22:04:09,,b'',
12-05-2019-22:04:14,,b'',
12-05-2019-22:04:19,,b'',
12-05-2019-22:04:24,play,b'',
12-05-2019-22:04:31,,b'',
12-05-2019-22:04:36,,b'',
12-05-2019-22:04:41,,b'',
12-05-2019-22:04:46,play,b'',
12-05-2019-22:04:53,,b'',
12-05-2019-22:04:58,,b'',
12-05-2019-22:05:03,,b'',
12-05-2019-22:05:08,play,b'',
12-05-2019-22:05:15,,b'',
12-05-2019-22:05:20,,b'',
12-05-2019-22:05:25,,b'',
12-05-2019-22:05:30,play,b'',
12-05-2019-22:05:37,,b'',
12-05-2019-22:05:42,,b'',
12-05-2019-22:05:48,,b'',
12-05-2019-22:05:53,play,b'',
12-05-2019-22:05:55,,b'1',1
12-05-2019-22:05:56,,b'1',
12-05-2019-22:05:57,,b'1',
12-05-2019-22:06:02,,b'',
12-05-2019-22:06:07,,b'',
12-05-2019-22:06:12,,b'',
12-05-2019-22:06:17,play,b'',
12-05-2019-22:06:24,,b'',
12-05-2019-22:06:29,,b'',
12-05-2019-22:06:34,,b'',
12-05-2019-22:06:39,,b'1',1
12-05-2019-22:06:44,play,b'',
12-05-2019-22:06:51,,b'',
12-05-2019-22:06:56,,b'',
12-05-2019-22:07:01,,b'',
12-05-2019-22:07:06,play,b'',
12-05-2019-22:07:13,,b'',
12-05-2019-22:07:18,,b'',
12-05-2019-22:07:23,,b'',
12-05-2019-22:07:28,play,b'',
12-05-2019-22:07:35,,b'',
12-05-2019-22:07:40,,b'',
12-05-2019-22:07:45,,b'',
12-05-2019-22:07:50,play,b'',
12-05-2019-22:07:58,,b'',
12-05-2019-22:08:03,,b'',
12-05-2019-22:08:08,,b'',
12-05-2019-22:08:12,,b'2',2
12-05-2019-22:08:16,,b'2',
12-05-2019-22:08:17,,b'2',
12-05-2019-22:08:18,,b'2',
12-05-2019-22:08:19,,b'2',
12-05-2019-22:08:20,,b'2',
12-05-2019-22:08:21,,b'2',
12-05-2019-22:08:22,,b'2',
12-05-2019-22:08:23,,b'2',
12-05-2019-22:08:24,,b'2',
12-05-2019-22:08:26,,b'2',
12-05-2019-22:08:28,,b'2',
12-05-2019-22:08:29,,b'2',
12-05-2019-22:08:30,,b'2',
12-05-2019-22:08:31,,b'2',
12-05-2019-22:08:32,,b'2',
12-05-2019-22:08:33,,b'2',
12-05-2019-22:08:34,,b'2',
12-05-2019-22:08:35,,b'2',
12-05-2019-22:08:36,,b'2',
12-05-2019-22:08:37,,b'2',
12-05-2019-22:08:38,,b'2',
12-05-2019-22:08:39,,b'2',
12-05-2019-22:08:40,,b'2',
12-05-2019-22:08:41,,b'2',
12-05-2019-22:08:42,,b'2',
12-05-2019-22:08:43,,b'2',
12-05-2019-22:08:44,,b'2',
12-05-2019-22:08:45,,b'2',
12-05-2019-22:08:46,,b'2',
12-05-2019-22:08:47,,b'2',
12-05-2019-22:08:48,,b'2',
12-05-2019-22:08:49,,b'2',
12-05-2019-22:08:50,,b'2',
12-05-2019-22:08:51,,b'2',
12-05-2019-22:08:52,,b'2',
12-05-2019-22:08:53,,b'2',
12-05-2019-22:08:54,,b'2',
12-05-2019-22:08:55,,b'2',
12-05-2019-22:08:56,,b'2',
12-05-2019-22:09:01,play,b'',
12-05-2019-22:09:05,,b'2',2
12-05-2019-22:09:06,,b'2',
12-05-2019-22:09:07,,b'2',
12-05-2019-22:09:08,,b'2',
12-05-2019-22:09:10,,b'2',
12-05-2019-22:09:11,,b'2',
12-05-2019-22:09:14,,b'2',
12-05-2019-22:09:15,,b'2',
12-05-2019-22:09:16,,b'2',
12-05-2019-22:09:18,,b'2',
12-05-2019-22:09:21,,b'2',
12-05-2019-22:09:25,,b'2',
12-05-2019-22:09:26,,b'2',
12-05-2019-22:09:27,,b'2',
12-05-2019-22:09:32,play,b'',
12-05-2019-22:09:34,,b'2',2
12-05-2019-22:09:36,,b'2',
12-05-2019-22:09:37,,b'2',
12-05-2019-22:09:38,,b'2',
12-05-2019-22:09:41,,b'2',
12-05-2019-22:09:42,,b'2',
12-05-2019-22:09:48,,b'2',
12-05-2019-22:09:50,,b'2',
12-05-2019-22:09:53,,b'2',
12-05-2019-22:09:54,,b'2',
12-05-2019-22:09:55,,b'2',
12-05-2019-22:09:56,,b'2',
12-05-2019-22:09:57,,b'2',
12-05-2019-22:09:58,,b'2',
12-05-2019-22:09:59,,b'2',
12-05-2019-22:10:00,,b'2',
12-05-2019-22:10:01,,b'2',
12-05-2019-22:10:02,,b'2',
12-05-2019-22:10:03,,b'1',
12-05-2019-22:10:04,,b'1',
12-05-2019-22:10:05,,b'2',
12-05-2019-22:10:06,,b'2',
12-05-2019-22:10:07,,b'2',
12-05-2019-22:10:08,,b'2',
12-05-2019-22:10:13,play,b'',
12-05-2019-22:10:20,,b'',
12-05-2019-22:10:25,,b'',
12-05-2019-22:10:30,,b'',
12-05-2019-22:10:35,play,b'',
12-05-2019-22:10:42,,b'',
12-05-2019-22:10:47,,b'',
12-05-2019-22:10:52,,b'',
12-05-2019-22:10:57,play,b'',
12-05-2019-22:11:04,,b'',
12-05-2019-22:11:10,,b'',
12-05-2019-22:11:15,,b'',
12-05-2019-22:11:20,play,b'',
12-05-2019-22:11:27,,b'',
12-05-2019-22:11:32,,b'',
12-05-2019-22:11:37,,b'',
12-05-2019-22:11:42,play,b'',
12-05-2019-22:11:49,,b'',
12-05-2019-22:11:54,,b'',
12-05-2019-22:11:56,,b'2',2
12-05-2019-22:12:01,,b'',
12-05-2019-22:12:06,play,b'',
12-05-2019-22:12:13,,b'',
12-05-2019-22:12:18,,b'',
12-05-2019-22:12:23,,b'',
12-05-2019-22:12:28,play,b'',
12-05-2019-22:12:35,,b'',
12-05-2019-22:12:40,,b'',
12-05-2019-22:12:45,,b'',
12-05-2019-22:12:50,play,b'',
12-05-2019-22:12:57,,b'',
12-05-2019-22:13:02,,b'',
12-05-2019-22:13:07,,b'',
12-05-2019-22:13:12,play,b'',
12-05-2019-22:13:19,,b'',
12-05-2019-22:13:24,,b'',
12-05-2019-22:13:29,,b'',
12-05-2019-22:13:34,play,b'',
12-05-2019-22:13:41,,b'',
12-05-2019-22:13:46,,b'',
12-05-2019-22:13:51,,b'',
12-05-2019-22:13:56,play,b'',
12-05-2019-22:14:04,,b'',
12-05-2019-22:14:09,,b'',
12-05-2019-22:14:14,,b'',
12-05-2019-22:14:19,play,b'',
12-05-2019-22:14:26,,b'',
12-05-2019-22:14:31,,b'',
12-05-2019-22:14:36,,b'',
12-05-2019-22:14:41,play,b'',
12-05-2019-22:14:48,,b'',
12-05-2019-22:14:53,,b'',
12-05-2019-22:14:58,,b'',
12-05-2019-22:15:03,play,b'',
12-05-2019-22:15:10,,b'',
12-05-2019-22:15:13,,b'2',2
12-05-2019-22:15:16,,b'2',
12-05-2019-22:15:17,,b'2',
12-05-2019-22:15:18,,b'2',
12-05-2019-22:15:19,,b'2',
12-05-2019-22:15:20,,b'2',
12-05-2019-22:15:21,,b'2',
12-05-2019-22:15:22,,b'2',
12-05-2019-22:15:23,,b'2',
12-05-2019-22:15:24,,b'2',
12-05-2019-22:15:25,,b'2',
12-05-2019-22:15:26,,b'2',
12-05-2019-22:15:28,,b'2',
12-05-2019-22:15:29,,b'2',
12-05-2019-22:15:30,,b'2',
12-05-2019-22:15:31,,b'2',
12-05-2019-22:15:32,,b'2',
12-05-2019-22:15:33,,b'2',
12-05-2019-22:15:34,,b'2',
12-05-2019-22:15:35,,b'2',
12-05-2019-22:15:36,,b'2',
12-05-2019-22:15:37,,b'2',
12-05-2019-22:15:38,,b'2',
12-05-2019-22:15:39,,b'2',
12-05-2019-22:15:44,play,b'',
12-05-2019-22:15:47,,b'2',2
12-05-2019-22:15:52,,b'',
12-05-2019-22:15:53,,b'2',
12-05-2019-22:15:54,,b'2',
12-05-2019-22:15:55,,b'2',
12-05-2019-22:15:56,,b'2',
12-05-2019-22:15:58,,b'2',
12-05-2019-22:16:00,,b'2',
12-05-2019-22:16:01,,b'2',
12-05-2019-22:16:02,,b'2',
12-05-2019-22:16:05,,b'2',
12-05-2019-22:16:08,,b'2',
12-05-2019-22:16:09,,b'2',
12-05-2019-22:16:12,,b'2',
12-05-2019-22:16:13,,b'2',
12-05-2019-22:16:15,,b'2',
12-05-2019-22:16:16,,b'2',
12-05-2019-22:16:17,,b'2',
12-05-2019-22:16:18,,b'2',
12-05-2019-22:16:19,,b'2',
12-05-2019-22:16:20,,b'2',
12-05-2019-22:16:21,,b'2',
12-05-2019-22:16:22,,b'2',
12-05-2019-22:16:23,,b'2',
12-05-2019-22:16:24,,b'2',
12-05-2019-22:16:25,,b'2',
12-05-2019-22:16:26,,b'2',
12-05-2019-22:16:27,,b'2',
12-05-2019-22:16:28,,b'2',
12-05-2019-22:16:29,,b'2',
12-05-2019-22:16:30,,b'2',
12-05-2019-22:16:31,,b'2',
12-05-2019-22:16:32,,b'2',
12-05-2019-22:16:33,,b'2',
12-05-2019-22:16:34,,b'2',
12-05-2019-22:16:35,,b'2',
12-05-2019-22:16:36,,b'2',
12-05-2019-22:16:37,,b'2',
12-05-2019-22:16:38,,b'2',
12-05-2019-22:16:39,,b'2',
12-05-2019-22:16:40,,b'2',
12-05-2019-22:16:41,,b'2',
12-05-2019-22:16:42,,b'2',
12-05-2019-22:16:43,,b'2',
12-05-2019-22:16:44,,b'2',
12-05-2019-22:16:45,,b'2',
12-05-2019-22:16:46,,b'2',
12-05-2019-22:16:47,,b'2',
12-05-2019-22:16:48,,b'2',
12-05-2019-22:16:49,,b'2',
12-05-2019-22:16:50,,b'2',
12-05-2019-22:16:51,,b'2',
12-05-2019-22:16:52,,b'2',
12-05-2019-22:16:53,,b'2',
12-05-2019-22:16:54,,b'2',
12-05-2019-22:16:55,,b'2',
12-05-2019-22:16:56,,b'2',
12-05-2019-22:16:57,,b'2',
12-05-2019-22:16:58,,b'2',
12-05-2019-22:16:59,,b'2',
12-05-2019-22:17:00,,b'2',
12-05-2019-22:17:01,,b'2',
12-05-2019-22:17:02,,b'2',
12-05-2019-22:17:03,,b'2',
12-05-2019-22:17:04,,b'2',
12-05-2019-22:17:05,,b'2',
12-05-2019-22:17:06,,b'2',
12-05-2019-22:17:07,,b'2',
12-05-2019-22:17:08,,b'2',
12-05-2019-22:17:09,,b'2',
12-05-2019-22:17:10,,b'2',
12-05-2019-22:17:11,,b'2',
12-05-2019-22:17:16,,b'2',
12-05-2019-22:17:17,,b'2',
12-05-2019-22:17:18,,b'2',
12-05-2019-22:17:19,,b'2',
12-05-2019-22:17:20,,b'2',
12-05-2019-22:17:21,,b'2',
12-05-2019-22:17:22,,b'2',
12-05-2019-22:17:23,,b'2',
12-05-2019-22:17:25,,b'2',
12-05-2019-22:17:26,,b'2',
12-05-2019-22:17:27,,b'2',
12-05-2019-22:17:28,,b'2',
12-05-2019-22:17:29,,b'2',
12-05-2019-22:17:32,,b'2',
12-05-2019-22:17:33,,b'2',
12-05-2019-22:17:34,,b'2',
12-05-2019-22:17:35,,b'2',
12-05-2019-22:17:36,,b'2',
12-05-2019-22:17:37,,b'2',
12-05-2019-22:17:38,,b'2',
12-05-2019-22:17:39,,b'2',
12-05-2019-22:17:41,,b'2',
12-05-2019-22:17:42,,b'2',
12-05-2019-22:17:43,,b'2',
12-05-2019-22:17:44,,b'2',
12-05-2019-22:17:45,,b'2',
12-05-2019-22:17:50,play,b'',
12-05-2019-22:17:57,,b'',
12-05-2019-22:17:59,,b'2',2
12-05-2019-22:18:00,,b'2',
12-05-2019-22:18:01,,b'2',
12-05-2019-22:18:04,,b'2',
12-05-2019-22:18:06,,b'2',
12-05-2019-22:18:07,,b'2',
12-05-2019-22:18:08,,b'2',
12-05-2019-22:18:10,,b'2',
12-05-2019-22:18:11,,b'2',
12-05-2019-22:18:15,,b'2',
12-05-2019-22:18:20,play,b'',
12-05-2019-22:18:27,,b'',
12-05-2019-22:18:32,,b'',
12-05-2019-22:18:37,,b'',
12-05-2019-22:18:42,,b'',
12-05-2019-22:18:43,play,,
12-05-2019-22:18:50,,b'',
12-05-2019-22:18:55,,b'',
12-05-2019-22:19:00,,b'',
12-05-2019-22:19:05,play,b'',
12-05-2019-22:19:12,,b'',
12-05-2019-22:19:17,,b'',
12-05-2019-22:19:22,,b'',
12-05-2019-22:19:27,play,b'',
12-05-2019-22:19:34,,b'',
12-05-2019-22:19:39,,b'',
12-05-2019-22:19:44,,b'',
12-05-2019-22:19:49,play,b'',
12-05-2019-22:19:56,,b'',
12-05-2019-22:19:59,,b'2',2
12-05-2019-22:20:00,,b'2',
12-05-2019-22:20:01,,b'2',
12-05-2019-22:20:02,,b'2',
12-05-2019-22:20:03,,b'2',
12-05-2019-22:20:04,,b'2',
12-05-2019-22:20:05,,b'2',
12-05-2019-22:20:06,,b'2',
12-05-2019-22:20:07,,b'2',
12-05-2019-22:20:08,,b'2',
12-05-2019-22:20:09,,b'2',
12-05-2019-22:20:10,,b'2',
12-05-2019-22:20:11,,b'2',
12-05-2019-22:20:12,,b'2',
12-05-2019-22:20:13,,b'2',
12-05-2019-22:20:14,,b'2',
12-05-2019-22:20:15,,b'2',
12-05-2019-22:20:16,,b'2',
12-05-2019-22:20:21,play,b'',
12-05-2019-22:20:28,,b'',
12-05-2019-22:20:33,,b'',
12-05-2019-22:20:37,,b'2',2
12-05-2019-22:20:38,,b'2',
12-05-2019-22:20:39,,b'2',
12-05-2019-22:20:44,play,b'',
12-05-2019-22:20:50,,b'2',2
12-05-2019-22:20:51,,b'2',
12-05-2019-22:20:52,,b'2',
12-05-2019-22:20:56,,b'2',
12-05-2019-22:21:01,,b'',
12-05-2019-22:21:02,,b'2',
12-05-2019-22:21:04,,b'2',
12-05-2019-22:21:05,,b'2',
12-05-2019-22:21:06,,b'2',
12-05-2019-22:21:07,,b'2',
12-05-2019-22:21:08,,b'2',
12-05-2019-22:21:10,,b'2',
12-05-2019-22:21:11,,b'2',
12-05-2019-22:21:12,,b'2',
12-05-2019-22:21:13,,b'2',
12-05-2019-22:21:14,,b'2',
12-05-2019-22:21:19,play,b'',
12-05-2019-22:21:21,,b'2',2
12-05-2019-22:21:22,,b'2',
12-05-2019-22:21:24,,b'2',
12-05-2019-22:21:26,,b'2',
12-05-2019-22:21:27,,b'2',
12-05-2019-22:21:28,,b'2',
12-05-2019-22:21:29,,b'2',
12-05-2019-22:21:30,,b'2',
12-05-2019-22:21:31,,b'2',
12-05-2019-22:21:32,,b'2',
12-05-2019-22:21:33,,b'2',
12-05-2019-22:21:34,,b'2',
12-05-2019-22:21:35,,b'2',
12-05-2019-22:21:36,,b'2',
12-05-2019-22:21:37,,b'2',
12-05-2019-22:21:38,,b'2',
12-05-2019-22:21:39,,b'2',
12-05-2019-22:21:40,,b'2',
12-05-2019-22:21:41,,b'2',
12-05-2019-22:21:42,,b'2',
12-05-2019-22:21:43,,b'2',
12-05-2019-22:21:44,,b'2',
12-05-2019-22:21:45,,b'2',
12-05-2019-22:21:46,,b'2',
12-05-2019-22:21:48,,b'2',
12-05-2019-22:21:49,,b'2',
12-05-2019-22:21:50,,b'2',
12-05-2019-22:21:51,,b'2',
12-05-2019-22:21:52,,b'2',
12-05-2019-22:21:53,,b'2',
12-05-2019-22:21:54,,b'2',
12-05-2019-22:21:55,,b'2',
12-05-2019-22:21:56,,b'2',
12-05-2019-22:21:57,,b'2',
12-05-2019-22:22:02,play,b'',
12-05-2019-22:22:09,,b'',
12-05-2019-22:22:14,,b'',
12-05-2019-22:22:19,,b'',
12-05-2019-22:22:24,play,b'',
12-05-2019-22:22:26,,b'1',1
12-05-2019-22:22:27,,b'1',
12-05-2019-22:22:31,,b'2',
12-05-2019-22:22:32,,b'2',
12-05-2019-22:22:33,,b'2',
12-05-2019-22:22:35,,b'2',
12-05-2019-22:22:40,,b'',
12-05-2019-22:22:41,,b'2',
12-05-2019-22:22:42,,b'2',
12-05-2019-22:22:43,,b'2',
12-05-2019-22:22:47,,b'2',
12-05-2019-22:22:50,,b'2',
12-05-2019-22:22:51,,b'2',
12-05-2019-22:22:52,,b'2',
12-05-2019-22:22:53,,b'2',
12-05-2019-22:22:54,,b'2',
12-05-2019-22:22:55,,b'2',
12-05-2019-22:22:56,,b'2',
12-05-2019-22:22:57,,b'2',
12-05-2019-22:22:58,,b'2',
12-05-2019-22:22:59,,b'2',
12-05-2019-22:23:01,,b'2',
12-05-2019-22:23:06,play,b'',
12-05-2019-22:23:13,,b'2',2
12-05-2019-22:23:14,,b'2',
12-05-2019-22:23:16,,b'2',
12-05-2019-22:23:17,,b'2',
12-05-2019-22:23:22,,b'',
12-05-2019-22:23:27,,b'',
12-05-2019-22:23:31,,b'2',
12-05-2019-22:23:36,play,b'',
12-05-2019-22:23:38,,b'2',2
12-05-2019-22:23:39,,b'2',
12-05-2019-22:23:40,,b'2',
12-05-2019-22:23:41,,b'2',
12-05-2019-22:23:43,,b'2',
12-05-2019-22:23:44,,b'2',
12-05-2019-22:23:45,,b'2',
12-05-2019-22:23:50,,b'',
12-05-2019-22:23:51,,b'2',
12-05-2019-22:23:56,,b'',
12-05-2019-22:24:01,play,b'',
12-05-2019-22:24:09,,b'',
12-05-2019-22:24:14,,b'',
12-05-2019-22:24:15,,b'1',1
12-05-2019-22:24:17,,b'1',
12-05-2019-22:24:18,,b'1',
12-05-2019-22:24:19,,b'1',
12-05-2019-22:24:20,,b'1',
12-05-2019-22:24:21,,b'1',
12-05-2019-22:24:22,,b'1',
12-05-2019-22:24:24,,b'1',
12-05-2019-22:24:29,play,b'',
12-05-2019-22:24:33,,b'2',2
12-05-2019-22:24:38,,b'',
12-05-2019-22:24:43,,b'',
12-05-2019-22:24:48,,b'',
12-05-2019-22:24:53,play,b'',
12-05-2019-22:25:00,,b'',
12-05-2019-22:25:05,,b'',
12-05-2019-22:25:10,,b'',
12-05-2019-22:25:15,play,b'',
12-05-2019-22:25:22,,b'',
12-05-2019-22:25:27,,b'',
12-05-2019-22:25:32,,b'',
12-05-2019-22:25:34,,b'2',2
12-05-2019-22:25:35,,b'2',
12-05-2019-22:25:36,,b'2',
12-05-2019-22:25:37,,b'2',
12-05-2019-22:25:38,,b'2',
12-05-2019-22:25:39,,b'2',
12-05-2019-22:25:40,,b'2',
12-05-2019-22:25:41,,b'2',
12-05-2019-22:25:42,,b'2',
12-05-2019-22:25:43,,b'2',
12-05-2019-22:25:44,,b'2',
12-05-2019-22:25:45,,b'2',
12-05-2019-22:25:46,,b'2',
12-05-2019-22:25:47,,b'2',
12-05-2019-22:25:48,,b'2',
12-05-2019-22:25:49,,b'2',
12-05-2019-22:25:50,,b'2',
12-05-2019-22:25:51,,b'2',
12-05-2019-22:25:52,,b'2',
12-05-2019-22:25:53,,b'2',
12-05-2019-22:25:54,,b'2',
12-05-2019-22:25:55,,b'2',
12-05-2019-22:25:56,,b'2',
12-05-2019-22:25:57,,b'2',
12-05-2019-22:25:58,,b'2',
12-05-2019-22:25:59,,b'2',
12-05-2019-22:26:00,,b'2',
12-05-2019-22:26:01,,b'2',
12-05-2019-22:26:06,play,b'',
12-05-2019-22:26:13,,b'',
12-05-2019-22:26:18,,b'',
12-05-2019-22:26:23,,b'',
12-05-2019-22:26:28,,b'',
12-05-2019-22:26:29,play,,
12-05-2019-22:26:36,,b'',
12-05-2019-22:26:41,,b'',
12-05-2019-22:26:46,,b'',
12-05-2019-22:26:51,play,b'',
12-05-2019-22:26:58,,b'',
12-05-2019-22:27:03,,b'',
12-05-2019-22:27:08,,b'',
12-05-2019-22:27:13,play,b'',
12-05-2019-22:27:20,,b'',
12-05-2019-22:27:21,,b'1',1
12-05-2019-22:27:22,,b'1',
12-05-2019-22:27:27,,b'',
12-05-2019-22:27:32,,b'',
12-05-2019-22:27:37,play,b'',
12-05-2019-22:27:44,,b'',
12-05-2019-22:27:49,,b'',
12-05-2019-22:27:54,,b'',
12-05-2019-22:27:59,play,b'',
12-05-2019-22:28:06,,b'',
12-05-2019-22:28:12,,b'',
12-05-2019-22:28:17,,b'',
12-05-2019-22:28:22,play,b'',
12-05-2019-22:28:29,,b'',
12-05-2019-22:28:34,,b'',
12-05-2019-22:28:39,,b'',
12-05-2019-22:28:44,play,b'',
12-05-2019-22:28:51,,b'',
12-05-2019-22:28:56,,b'',
12-05-2019-22:29:01,,b'',
12-05-2019-22:29:06,play,b'',
12-05-2019-22:29:13,,b'',
12-05-2019-22:29:18,,b'',
12-05-2019-22:29:23,,b'',
12-05-2019-22:29:28,play,b'',
12-05-2019-22:29:35,,b'',
12-05-2019-22:29:40,,b'',
12-05-2019-22:29:45,,b'',
12-05-2019-22:29:50,play,b'',
12-05-2019-22:29:57,,b'',
12-05-2019-22:30:02,,b'',
12-05-2019-22:30:07,,b'',
12-05-2019-22:30:12,,b'',
12-05-2019-22:30:13,play,,
12-05-2019-22:30:20,,b'',
12-05-2019-22:30:25,,b'',
12-05-2019-22:30:30,,b'',
12-05-2019-22:30:35,play,b'',
12-05-2019-22:30:42,,b'',
12-05-2019-22:30:47,,b'',
12-05-2019-22:30:49,,b'2',2
12-05-2019-22:30:51,,b'2',
12-05-2019-22:30:52,,b'2',
